goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-57477f022103/subjects/Size0024FieldsPlain_LOCAL_X3_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	581664232	         0.4851 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	629404718	         0.4805 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	612266227	         0.4727 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	679734532	         0.4784 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	617638189	         0.4943 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	649866294	         0.4775 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	633483986	         0.4770 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	622690970	         0.4790 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	635920220	         0.4787 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	628992648	         0.4743 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	628251423	         0.4793 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	624700039	         0.4799 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	643214935	         0.4780 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	627522601	         0.4794 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	624631974	         0.4821 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	638070325	         0.4785 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	641833843	         0.4808 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	631975401	         0.4762 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	618149613	         0.4760 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	644729376	         0.4809 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	escapebench.local/matrix/M-57477f022103/subjects/Size0024FieldsPlain_LOCAL_X3_VALUE	7.032s
