goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-57477f022103/subjects/Size0008FieldsPtr_LOCAL_X2_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	565311193	         0.4496 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	681536521	         0.4612 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	628819212	         0.4772 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	693410042	         0.4612 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	655833420	         0.4694 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	678875133	         0.4849 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	731177782	         0.4446 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	653599569	         0.4532 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	804467022	         0.4575 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	623380197	         0.4325 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	660770377	         0.4695 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	559638637	         0.5223 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	500152887	         0.5987 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	618903417	         0.5044 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	599608059	         0.5671 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	648234913	         0.5121 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	555551430	         0.5150 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	590432535	         0.5305 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	539000940	         0.5157 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	557170038	         0.5487 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	escapebench.local/matrix/M-57477f022103/subjects/Size0008FieldsPtr_LOCAL_X2_POINTER	7.417s
