goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-57477f022103/subjects/Size0016FieldsPtr_LOCAL_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	489590154	         0.6019 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	536321956	         0.7244 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	427801446	         0.6603 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	470653978	         0.6656 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	476552466	         0.8319 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	378768327	         0.7930 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	464277512	         0.7210 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	430094750	         0.6956 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	415568859	         0.7182 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	401132492	         0.7594 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	378438166	         0.7888 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	407319493	         0.7517 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	404237197	         0.7241 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	426781968	         0.7662 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	401008438	         0.6903 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	353539452	         0.7394 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	418798641	         0.7304 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	422464028	         0.6894 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	424914270	         0.6851 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	454992118	         0.6961 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	escapebench.local/matrix/M-57477f022103/subjects/Size0016FieldsPtr_LOCAL_VALUE	7.892s
