goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-57477f022103/subjects/Size0024FieldsPlain_LOCAL_X5_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	384024960	         0.7451 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	403158260	         0.6949 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	423187056	         0.7360 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	427089141	         0.7392 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	403216516	         0.7417 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	432972806	         0.7270 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	412132227	         0.7244 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	430724607	         0.7056 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	406982545	         0.7143 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	413386387	         0.7039 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	422591194	         0.7245 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	422509063	         0.7202 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	395387566	         0.7414 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	441478304	         0.7095 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	409506854	         0.7394 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	377228756	         0.7460 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	419686784	         0.7296 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	406630902	         0.7372 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	414417352	         0.7386 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	392132631	         0.7241 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	escapebench.local/matrix/M-57477f022103/subjects/Size0024FieldsPlain_LOCAL_X5_POINTER	7.486s
