goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-57477f022103/subjects/Size0008FieldsPtr_LOCAL_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	442686316	         1.087 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	489012595	         0.6063 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	541404661	         0.5953 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	601140796	         0.5377 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	570536284	         0.5469 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	491803592	         0.6095 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	527018433	         0.8684 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	534482217	         0.5475 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	596487108	         0.5591 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	485676021	         0.6074 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	463539948	         0.6093 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	497750284	         0.6017 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	468014084	         0.5773 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	628180464	         0.5996 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	521208540	         0.5561 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	551107696	         0.5428 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	474534838	         0.6377 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	509785987	         0.7326 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	481760406	         0.6717 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	439280876	         0.5984 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	escapebench.local/matrix/M-57477f022103/subjects/Size0008FieldsPtr_LOCAL_POINTER	7.712s
