goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPlain_RETURNED_ALLOCATING_K2_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	 9607926	        31.25 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9810669	        31.00 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9546865	        30.95 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9766640	        30.92 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9794140	        30.86 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9562720	        32.00 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 8970696	        32.13 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9445747	        31.59 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9585255	        31.47 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9023144	        31.67 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9133444	        32.25 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9971409	        30.90 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9467311	        31.05 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9334166	        31.03 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9507130	        30.95 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9432200	        30.81 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9430450	        31.08 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9225561	        31.06 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9935432	        30.73 ns/op	      64 B/op	       3 allocs/op
BenchmarkSubject 	 9477993	        31.63 ns/op	      64 B/op	       3 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPlain_RETURNED_ALLOCATING_K2_POINTER	6.604s
