goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPlain_CAPTURED_BY_CLOSURE_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	13532298	        22.67 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13630962	        22.74 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13778259	        23.04 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	11970338	        22.46 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12365106	        22.73 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12898920	        22.53 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12169081	        22.74 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13194891	        22.94 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12260918	        23.38 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13035008	        22.88 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13622344	        22.41 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13186167	        22.53 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12828775	        22.48 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12497697	        22.49 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12962658	        22.25 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13388094	        21.73 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12757201	        22.31 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12866642	        22.51 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13434770	        22.47 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13823332	        22.57 ns/op	      32 B/op	       2 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPlain_CAPTURED_BY_CLOSURE_POINTER	6.369s
