goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPtr_RETURNED_ALLOCATING_R4_K2_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	 2331798	       128.5 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2364562	       127.4 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2357862	       124.9 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2379900	       126.2 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2405509	       125.2 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2398267	       125.4 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2393229	       125.5 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2399811	       125.3 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2365428	       126.9 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2320038	       125.6 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2344012	       129.4 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2349178	       128.5 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2347627	       126.9 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2347628	       127.3 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2276924	       127.5 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2337735	       127.3 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2329062	       126.3 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2388145	       126.7 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2358990	       126.1 ns/op	     256 B/op	      12 allocs/op
BenchmarkSubject 	 2387472	       125.3 ns/op	     256 B/op	      12 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPtr_RETURNED_ALLOCATING_R4_K2_POINTER	8.572s
