goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Ptr_RETURNED_ALLOCATING_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	25895478	        10.90 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26841315	        11.03 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27989721	        10.53 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25854886	        10.70 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26057882	        10.60 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26331969	        10.76 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26312064	        10.82 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	28382691	        10.50 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	28161829	        10.62 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26316271	        10.53 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26834590	        11.02 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25682839	        10.71 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26192292	        10.50 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	28329105	        10.82 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27921092	        10.73 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	28358246	        10.70 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27370761	        10.65 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26191362	        10.55 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26275069	        10.62 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27812143	        10.62 ns/op	      24 B/op	       1 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Ptr_RETURNED_ALLOCATING_VALUE	6.016s
