goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0128Ptr_RETURNED_ALLOCATING_R4_K2_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	 1482534	       200.4 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1529800	       204.0 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1504454	       202.6 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1535186	       200.0 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1465172	       196.0 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1518007	       198.2 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1521517	       194.6 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1508943	       195.2 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1488120	       217.4 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1296068	       219.7 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1314051	       228.8 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1398207	       206.1 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1465209	       204.7 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1494326	       200.5 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1502066	       202.5 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1498206	       204.6 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1477876	       199.6 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1504532	       197.3 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1508887	       196.8 ns/op	     704 B/op	      12 allocs/op
BenchmarkSubject 	 1513498	       192.6 ns/op	     704 B/op	      12 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0128Ptr_RETURNED_ALLOCATING_R4_K2_POINTER	10.045s
