goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0024Ptr_CAPTURED_BY_CLOSURE_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	11616847	        27.93 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	 9246859	        28.04 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	 9422260	        27.02 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	12001578	        27.04 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	11872459	        26.71 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	11506092	        25.40 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	11732460	        27.17 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	11460987	        26.99 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	10823704	        27.36 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	10882461	        28.29 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	10477674	        27.76 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	10624491	        26.31 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	10358449	        25.25 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	10485122	        27.99 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	10994245	        26.23 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	11387556	        27.57 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	10483437	        25.91 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	12231816	        26.61 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	11767046	        25.62 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	12356470	        24.69 ns/op	      40 B/op	       2 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0024Ptr_CAPTURED_BY_CLOSURE_POINTER	6.752s
