goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Plain_STORED_IN_SLICE_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	32286372	         9.121 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	31193893	         9.179 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	32670466	         9.171 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	33024390	         9.322 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	30581750	         9.237 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	32188118	         9.236 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	30957118	         9.178 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	30614868	         9.393 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	29948930	         9.094 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	31757194	         9.487 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	33251625	         9.254 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	31535275	         9.294 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	32096072	         9.396 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	30968719	         9.283 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	31593010	         9.587 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	30638812	         9.505 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	31428823	         9.386 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	30549540	         9.336 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	32203146	         9.451 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	31133191	         9.712 ns/op	      16 B/op	       1 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Plain_STORED_IN_SLICE_POINTER	6.101s
