goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPtr_SENT_ON_CHANNEL_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	10563055	        27.82 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10380321	        29.03 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10502865	        28.95 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10480920	        29.08 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10145059	        28.21 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10645732	        28.57 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10756388	        29.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	 9990460	        29.03 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10131922	        28.60 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	11063589	        28.28 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10909005	        28.82 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10528686	        29.53 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10523068	        28.81 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10702012	        29.40 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10246155	        28.42 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10609536	        29.80 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	 9886250	        28.79 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10592626	        29.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10846470	        28.71 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	10200082	        28.93 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPtr_SENT_ON_CHANNEL_VALUE	6.657s
