goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Plain_RETURNED_ALLOCATING_R16_K2_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	  602646	       511.7 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  566942	       506.4 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  559740	       517.7 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  563910	       507.8 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  572538	       498.2 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  565816	       498.2 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  580850	       503.3 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  561951	       485.1 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  587774	       479.7 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  590484	       481.2 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  609402	       480.5 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  616546	       480.2 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  541327	       485.7 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  594602	       480.4 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  614036	       478.6 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  623011	       483.3 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  619788	       481.6 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  586807	       478.7 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  598186	       491.5 ns/op	    1024 B/op	      48 allocs/op
BenchmarkSubject 	  587247	       486.7 ns/op	    1024 B/op	      48 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Plain_RETURNED_ALLOCATING_R16_K2_POINTER	5.885s
