goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Plain_RETURNED_ALLOCATING_R16_K2_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	  828373	       344.2 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  834856	       349.5 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  767630	       342.4 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  804030	       342.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  825391	       341.0 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  857374	       342.6 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  768835	       339.0 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  718814	       348.6 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  865154	       343.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  855764	       343.2 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  783498	       344.0 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  851020	       345.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  819373	       341.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  763250	       344.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  791438	       369.2 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  785175	       347.5 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  824826	       345.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  839367	       338.8 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  768433	       331.7 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  835598	       332.9 ns/op	     768 B/op	      32 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Plain_RETURNED_ALLOCATING_R16_K2_VALUE	5.907s
