goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0008FieldsPtr_STORED_IN_STRUCT_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	1000000000	         0.2166 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2113 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2167 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2223 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2150 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2082 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2161 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2175 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2124 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2114 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2139 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2149 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2139 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2167 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2119 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2168 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2161 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2123 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2157 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	1000000000	         0.2166 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0008FieldsPtr_STORED_IN_STRUCT_VALUE	4.752s
