goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0128FieldsPtr_RETURNED_ALLOCATING_R16_K2_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	  353814	       849.8 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  360369	       806.8 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  334917	       813.0 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  367212	       808.2 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  381859	       790.1 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  355365	       792.7 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  379408	       782.2 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  345488	       805.7 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  377965	       789.3 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  337656	       785.0 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  322488	       791.8 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  380017	       760.7 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  372043	       756.0 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  388100	       760.1 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  394929	       755.3 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  368007	       762.8 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  364432	       756.9 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  361855	       752.9 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  382693	       745.2 ns/op	    2816 B/op	      48 allocs/op
BenchmarkSubject 	  390674	       755.7 ns/op	    2816 B/op	      48 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0128FieldsPtr_RETURNED_ALLOCATING_R16_K2_POINTER	6.142s
