goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Plain_STORED_IN_MAP_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	21514729	        15.16 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	19361312	        14.49 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	21690254	        14.76 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	20958722	        14.48 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	20460854	        14.14 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	21522285	        14.14 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	21077392	        14.18 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	21210694	        14.19 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	21771507	        14.49 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	20926610	        14.80 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	19767319	        14.34 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	21265422	        14.29 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	20800335	        14.28 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	21612163	        14.27 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	20661906	        14.49 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	21323132	        14.48 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	20392573	        14.91 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	20053663	        14.73 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	21250684	        14.95 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	18885727	        14.93 ns/op	      16 B/op	       1 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Plain_STORED_IN_MAP_POINTER	6.365s
