goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0016Ptr_RETURNED_ALLOCATING_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	14395432	        20.62 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13799408	        20.73 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14896722	        20.60 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13736672	        21.04 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13945574	        20.20 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13676077	        20.85 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14031834	        20.76 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14230921	        21.47 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	12132440	        22.42 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13455040	        23.02 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13444621	        22.25 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13926606	        22.27 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	12925118	        22.20 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	12143832	        22.49 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	12093529	        22.97 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14224227	        22.81 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14364273	        22.76 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	11902341	        21.45 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13338802	        23.86 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13039245	        23.26 ns/op	      40 B/op	       2 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0016Ptr_RETURNED_ALLOCATING_POINTER	6.380s
