goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPlain_RETURNED_ALLOCATING_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	15118951	        20.27 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14524910	        19.84 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14301627	        19.80 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14820586	        19.82 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14642502	        20.07 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	15072667	        20.03 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13937540	        19.91 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14903854	        20.06 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	15219932	        20.32 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	15277816	        20.32 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14843301	        20.24 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14676277	        19.86 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14522020	        20.06 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14920552	        19.94 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14131626	        20.25 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14601274	        20.61 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	13618446	        20.18 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14093686	        19.88 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14898888	        20.06 ns/op	      40 B/op	       2 allocs/op
BenchmarkSubject 	14551952	        20.13 ns/op	      40 B/op	       2 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPlain_RETURNED_ALLOCATING_POINTER	6.319s
