goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPtr_CAPTURED_BY_CLOSURE_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	13120390	        23.26 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12287012	        23.60 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12409627	        23.02 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12407914	        23.32 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	11197788	        23.08 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12923360	        23.20 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12451257	        23.18 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13218280	        23.30 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12690172	        23.56 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12731714	        23.68 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	11705656	        23.51 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12458266	        24.16 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12974530	        23.57 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12515560	        23.26 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12283108	        23.24 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12879937	        23.12 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12931182	        23.29 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12892016	        22.99 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12830374	        23.85 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12033595	        23.45 ns/op	      32 B/op	       2 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPtr_CAPTURED_BY_CLOSURE_POINTER	6.377s
