goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0016Plain_CAPTURED_BY_CLOSURE_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	13527254	        22.12 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13447330	        21.91 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13173639	        22.04 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13883618	        22.04 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12933567	        22.49 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12706902	        22.85 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	14203036	        22.45 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12295455	        22.63 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	14154921	        22.90 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12610354	        22.70 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12739057	        22.81 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13270742	        22.69 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13808176	        22.57 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12816433	        23.16 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12448752	        22.68 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12550101	        22.92 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13519120	        22.54 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12558750	        22.58 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	13308560	        22.21 ns/op	      32 B/op	       2 allocs/op
BenchmarkSubject 	12873957	        22.07 ns/op	      32 B/op	       2 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0016Plain_CAPTURED_BY_CLOSURE_POINTER	6.402s
