goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0024FieldsPlain_STORED_IN_MAP_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	18311361	        15.20 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	18850246	        15.29 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	19711567	        15.31 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	20313163	        15.19 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	19679959	        15.23 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	18307624	        15.47 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	18902367	        15.06 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	19185747	        15.06 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	19305625	        15.29 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	18877143	        15.44 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	19407672	        15.22 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	18708991	        15.27 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	19904048	        14.98 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	19595079	        15.02 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	19400018	        15.53 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	20605506	        14.89 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	18096058	        15.22 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	19634152	        15.07 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	18823548	        15.41 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	18497980	        14.86 ns/op	      24 B/op	       1 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0024FieldsPlain_STORED_IN_MAP_POINTER	6.178s
