goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Ptr_RETURNED_ALLOCATING_R4_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	 3743685	        83.28 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3637663	        85.12 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3712869	        83.67 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3468285	        81.83 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3625321	        82.56 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3553039	        84.74 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3492747	        84.70 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3514023	        82.11 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3464314	        82.15 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3605665	        84.26 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3192434	        82.75 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3551512	        82.82 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3517242	        83.59 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3720540	        82.61 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3534645	        84.04 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3528501	        84.32 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3487764	        84.13 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3640173	        83.99 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3600603	        84.43 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3319196	        82.48 ns/op	     160 B/op	       8 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Ptr_RETURNED_ALLOCATING_R4_POINTER	7.660s
