goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPlain_RETURNED_ALLOCATING_R4_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	 3744044	        78.42 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3776796	        78.70 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3869378	        78.68 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3660543	        78.86 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3910635	        79.48 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3950792	        79.62 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3588861	        79.71 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3873705	        79.04 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3860715	        78.94 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3793808	        78.58 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3885289	        78.80 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3727106	        78.62 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3832396	        78.59 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3814171	        80.93 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3702210	        79.98 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3631742	        79.57 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3710133	        82.06 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3794288	        79.74 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3635881	        80.10 ns/op	     160 B/op	       8 allocs/op
BenchmarkSubject 	 3741969	        81.70 ns/op	     160 B/op	       8 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0016FieldsPlain_RETURNED_ALLOCATING_R4_POINTER	7.635s
