goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0016Ptr_RETURNED_ALLOCATING_R16_K2_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	  865149	       347.0 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  736878	       356.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  856909	       347.0 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  764527	       344.2 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  883988	       336.5 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  828963	       342.0 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  854228	       339.9 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  778696	       341.2 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  837363	       347.6 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  851194	       344.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  740558	       358.8 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  757909	       342.3 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  856066	       336.5 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  859370	       334.8 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  755536	       338.3 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  760048	       343.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  727377	       354.7 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  748533	       348.4 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  753352	       338.0 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  749521	       349.1 ns/op	     768 B/op	      32 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0016Ptr_RETURNED_ALLOCATING_R16_K2_VALUE	6.321s
