goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0128FieldsPtr_RETURNED_ALLOCATING_R16_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	 1058325	       278.2 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  924921	       278.0 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  921728	       282.7 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  917204	       286.5 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  896004	       284.7 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  940688	       287.9 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	 1082971	       280.0 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  908234	       287.2 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  902907	       279.4 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  944850	       285.8 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  893234	       282.6 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	 1025775	       291.0 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  907086	       286.6 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  947028	       286.3 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  943081	       291.4 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  855643	       298.5 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  987711	       291.3 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  931760	       286.4 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  935875	       284.0 ns/op	     384 B/op	      16 allocs/op
BenchmarkSubject 	  919208	       282.8 ns/op	     384 B/op	      16 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0128FieldsPtr_RETURNED_ALLOCATING_R16_VALUE	6.399s
