goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0024Plain_RETURNED_ALLOCATING_R4_K2_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	 2294145	       129.0 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2381095	       124.1 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2347776	       127.0 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2393974	       132.4 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2353622	       128.6 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2277878	       132.6 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2203544	       132.9 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2323964	       130.7 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2190712	       137.6 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 1955065	       128.8 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2424606	       126.5 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2328403	       134.1 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2299032	       131.6 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2356293	       130.9 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2307018	       132.3 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2318236	       132.5 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2258173	       133.8 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2337326	       129.4 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2404018	       130.0 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2319566	       130.5 ns/op	     192 B/op	       8 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0024Plain_RETURNED_ALLOCATING_R4_K2_VALUE	8.688s
