goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0024FieldsPtr_STORED_IN_STRUCT_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	22277391	        11.83 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24117160	        11.53 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	21643905	        11.73 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24104768	        11.38 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26216133	        11.76 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	22505089	        11.71 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26560120	        11.51 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25393723	        11.56 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26038795	        11.48 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25357690	        11.65 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25607140	        11.47 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24920120	        11.60 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	22551685	        11.86 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24964051	        11.79 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	22247341	        11.50 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23099824	        11.47 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25234718	        11.50 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25933588	        11.44 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25812486	        11.26 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25405113	        11.57 ns/op	      24 B/op	       1 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0024FieldsPtr_STORED_IN_STRUCT_POINTER	5.945s
