goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size1024FieldsPlain_RETURNED_ALLOCATING_R4_K2_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	  549064	       559.2 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  487294	       549.3 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  505677	       549.6 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  500683	       558.5 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  541972	       557.7 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  504778	       553.6 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  458568	       579.5 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  460935	       574.7 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  494442	       584.2 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  459703	       607.1 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  490480	       563.6 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  494626	       577.8 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  430018	       592.1 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  520036	       563.7 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  541576	       558.8 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  475635	       570.2 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  483174	       576.5 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  458163	       558.7 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  522055	       567.1 ns/op	    4288 B/op	      12 allocs/op
BenchmarkSubject 	  490466	       558.4 ns/op	    4288 B/op	      12 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size1024FieldsPlain_RETURNED_ALLOCATING_R4_K2_POINTER	6.934s
