goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0024FieldsPtr_RETURNED_ALLOCATING_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	26902362	        10.68 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	28500012	        10.63 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26445217	        10.77 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26449136	        11.44 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25166553	        11.50 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24993760	        11.15 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26512770	        10.65 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26610568	        10.88 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26016187	        10.59 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23276040	        10.88 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	28495515	        10.71 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23765773	        10.97 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26386728	        10.73 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26496548	        10.65 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27866755	        10.73 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27562868	        10.71 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25702281	        10.89 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24080464	        11.10 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24052273	        11.31 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26019747	        10.97 ns/op	      24 B/op	       1 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0024FieldsPtr_RETURNED_ALLOCATING_VALUE	5.935s
