goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0024FieldsPtr_RETURNED_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	23273176	        12.22 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23630013	        12.18 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24019851	        12.51 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	22889653	        12.30 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23678445	        12.17 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	21723987	        12.50 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23137839	        12.34 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23972983	        12.17 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24349095	        12.32 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23790572	        12.36 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23728084	        12.21 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24351970	        12.08 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23487816	        12.20 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23883570	        12.20 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23620856	        12.51 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23576034	        12.28 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23343342	        12.22 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24040766	        12.98 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	22815973	        12.45 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	19840479	        13.11 ns/op	      24 B/op	       1 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0024FieldsPtr_RETURNED_POINTER	6.062s
