goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0128FieldsPtr_RETURNED_ALLOCATING_R4_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	 4209117	        70.90 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4189148	        70.29 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4170687	        71.05 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4252938	        71.17 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4130392	        71.44 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4190054	        74.12 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4215637	        70.36 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4293885	        68.46 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4200807	        70.31 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4324868	        70.62 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4275878	        69.68 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4254036	        70.14 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4266948	        70.08 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4381174	        69.15 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 3959162	        70.36 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4286616	        70.02 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4275003	        68.87 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4373307	        68.36 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4314144	        68.44 ns/op	      96 B/op	       4 allocs/op
BenchmarkSubject 	 4313340	        69.95 ns/op	      96 B/op	       4 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0128FieldsPtr_RETURNED_ALLOCATING_R4_VALUE	7.414s
