goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0008FieldsPlain_RETURNED_ALLOCATING_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	26174980	        10.63 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26254918	        10.79 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	28250534	        10.72 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26486901	        10.86 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26965310	        10.80 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	28326998	        11.05 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27260935	        10.84 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27088488	        10.90 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27592351	        10.65 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26726574	        10.71 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26638290	        10.86 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23845572	        10.71 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27616730	        10.80 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23697357	        11.19 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26450144	        10.69 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27985791	        10.57 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26917851	        10.55 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26549701	        10.72 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	27108285	        10.68 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	26958673	        10.59 ns/op	      24 B/op	       1 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0008FieldsPlain_RETURNED_ALLOCATING_VALUE	6.010s
