goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0024Ptr_STORED_IN_STRUCT_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	24075580	        12.00 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25597531	        13.33 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25763706	        12.63 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	21946357	        12.72 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24441632	        12.57 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	22713879	        13.31 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23463316	        13.09 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	20208121	        14.53 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	22519914	        12.80 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24718590	        12.26 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23596902	        12.28 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	22077393	        12.27 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23405012	        12.78 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	21009885	        12.61 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	22530288	        12.38 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	25359051	        12.32 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24255066	        12.17 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	23324173	        12.08 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24058852	        12.35 ns/op	      24 B/op	       1 allocs/op
BenchmarkSubject 	24196927	        12.17 ns/op	      24 B/op	       1 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0024Ptr_STORED_IN_STRUCT_POINTER	6.446s
