goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0024FieldsPtr_RETURNED_ALLOCATING_R4_K2_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	 3646406	        85.24 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3623317	        84.55 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3407568	        89.02 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3452488	        85.80 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3654234	        85.55 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3581778	        85.13 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3412064	        87.78 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2223262	       171.7 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 1712179	       164.7 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 1696029	       185.0 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 1556036	       176.1 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 1766210	       186.8 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2458125	       106.7 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 2369390	       109.3 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3103832	       110.8 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3066361	        88.86 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3360152	        99.73 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3273441	        98.61 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3371208	        88.58 ns/op	     192 B/op	       8 allocs/op
BenchmarkSubject 	 3384144	        92.88 ns/op	     192 B/op	       8 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0024FieldsPtr_RETURNED_ALLOCATING_R4_K2_VALUE	9.128s
