goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0008ShamPtr_LOCAL_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	465645013	         0.6862 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	437468876	         0.7080 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	441236011	         0.6725 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	440573020	         0.6625 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	417901635	         0.6762 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	421005194	         0.7093 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	445277997	         0.6894 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	420816028	         0.7095 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	412952132	         0.6653 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	416846367	         0.6647 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	462978931	         0.6894 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	483756699	         0.6522 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	432555380	         0.6885 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	425875980	         0.6573 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	424342347	         0.7524 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	402161547	         0.6661 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	446695105	         0.6444 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	467511139	         0.7185 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	425364730	         0.6705 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	429707802	         0.6510 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0008ShamPtr_LOCAL_POINTER	7.360s
