goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size1024FieldsPlain_STORED_IN_STRUCT_VALUE
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	706546988	         0.4157 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	717656769	         0.4108 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	744741934	         0.4174 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	711531561	         0.4066 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	735155194	         0.4098 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	716787061	         0.4127 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	720746554	         0.4087 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	718143976	         0.4018 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	709903294	         0.4161 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	721595788	         0.4064 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	722356848	         0.4145 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	740032027	         0.4058 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	725430572	         0.4153 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	727161052	         0.4138 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	750560780	         0.4183 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	754928094	         0.4148 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	716640081	         0.4058 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	741459828	         0.4177 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	707242004	         0.4158 ns/op	       0 B/op	       0 allocs/op
BenchmarkSubject 	719594332	         0.4155 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size1024FieldsPlain_STORED_IN_STRUCT_VALUE	6.839s
