goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Ptr_SENT_ON_CHANNEL_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	 7716726	        41.06 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7153155	        41.06 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7471856	        39.48 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7789432	        40.33 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7098685	        40.00 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7400012	        40.11 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7494746	        40.10 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7422949	        40.36 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7462394	        39.96 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7511576	        40.20 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7435598	        40.40 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7343239	        40.20 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7618436	        39.87 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7509678	        40.27 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7736236	        39.57 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7138946	        39.73 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7836680	        39.17 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7235708	        40.06 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7693504	        39.76 ns/op	      16 B/op	       1 allocs/op
BenchmarkSubject 	 7567474	        41.89 ns/op	      16 B/op	       1 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0008Ptr_SENT_ON_CHANNEL_POINTER	6.850s
