goos: linux
goarch: amd64
pkg: escapebench.local/matrix/M-b44a93baae51/subjects/Size0024Plain_RETURNED_ALLOCATING_R16_POINTER
cpu: Intel(R) Core(TM) Ultra 9 275HX
BenchmarkSubject 	  782067	       353.6 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  848598	       355.8 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  837759	       359.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  790438	       357.4 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  753210	       353.7 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  769122	       357.0 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  736887	       348.4 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  854042	       362.9 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  733777	       364.3 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  851000	       352.3 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  749425	       354.3 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  788559	       367.9 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  759376	       357.1 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  752653	       362.4 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  799045	       367.6 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  760383	       357.8 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  817959	       360.4 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  731270	       358.5 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  726373	       362.0 ns/op	     768 B/op	      32 allocs/op
BenchmarkSubject 	  851173	       346.6 ns/op	     768 B/op	      32 allocs/op
PASS
ok  	escapebench.local/matrix/M-b44a93baae51/subjects/Size0024Plain_RETURNED_ALLOCATING_R16_POINTER	6.435s
